code,com_name,price,turnover,market_cap,pe,dividend,yearhigh,yearlow,date_update,day_priceinc,day_perceninc,downside,upside
"Suspended
462",NATURAL DAIRY,2.2,0.0,5950000000.0,0.0,0.0,2.2,0.0,20/04/2020,0.0,0.0,0.0,0.0
464,C OVS NUOXIN,0.88,0.0,392160000.0,0.0,0.0,3.2,0.88,20/04/2020,0.0,0.0,0.0,2.64
465,FUTONG TECH,0.5,0.0,155620000.0,49.5,0.0,0.87,0.5,20/04/2020,0.0,0.0,0.0,0.74
472,NEW SILKROAD,0.27,0.0,866040000.0,0.0,0.0,0.73,0.27,20/04/2020,0.0,0.0,0.0,1.7
475,CENTRAL DEV H,0.66,0.0,245690000.0,0.0,0.0,1.1,0.66,20/04/2020,0.0,0.0,0.0,0.67
482,SANDMARTIN INTL,0.056,0.0,183610000.0,0.0,0.0,0.109,0.056,20/04/2020,0.0,0.0,0.0,0.95
483,BAUHAUS INT'L,0.63,0.0,231440000.0,0.0,26.54,1.38,0.63,20/04/2020,0.0,0.0,0.0,1.19
485,CHINASINOSTAR,0.018,0.0,76620000.0,0.0,0.0,0.047,0.018,20/04/2020,0.0,0.0,0.0,1.61
487,SUCCESSUNIVERSE,0.148,0.0,729120000.0,9.8,0.0,0.4,0.148,20/04/2020,0.0,0.0,0.0,1.7
495,PALADIN,0.15,0.0,214350000.0,0.0,0.0,0.21,0.15,20/04/2020,0.0,0.0,0.0,0.4
509,SUNSHINE,0.164,0.0,751300000.0,1.98,0.0,0.255,0.164,20/04/2020,0.006,3.8,0.0,0.55
"Suspended
521",CWT INT'L,0.132,0.0,1500000000.0,0.0,0.0,0.132,0.0,20/04/2020,0.0,0.0,0.0,0.0
528,KINGDOM HOLDING,1.51,0.0,950810000.0,5.53,26.54,1.96,1.51,20/04/2020,-0.01,-0.66,0.0,0.3
529,SIS INT'L,1.9,0.0,528130000.0,6.7,26.54,4.04,1.9,20/04/2020,0.0,0.0,0.0,1.13
532,WKK INTL (HOLD),0.58,0.0,423070000.0,6.57,26.54,1.09,0.58,20/04/2020,0.0,0.0,0.0,0.88
540,SPEEDY GLOBAL,0.23,0.0,138000000.0,5.18,26.54,0.365,0.23,20/04/2020,0.0,0.0,0.0,0.59
550,KK CULTURE,0.79,0.0,352820000.0,0.0,0.0,1.6,0.79,20/04/2020,0.0,0.0,0.0,1.03
554,HANS ENERGY,0.207,0.0,772650000.0,0.7,0.0,0.395,0.207,20/04/2020,0.0,0.0,0.0,0.91
"Suspended
555",REXLOT HOLDINGS,0.021,0.0,315890000.0,0.0,0.0,0.021,0.0,20/04/2020,0.0,0.0,0.0,0.0
557,TIANYUAN HEALTH,0.6,0.0,239380000.0,0.0,0.0,1.06,0.6,20/04/2020,0.0,0.0,0.0,0.77
565,ART GROUP HOLD,0.199,0.0,535070000.00000006,9.57,0.0,0.445,0.199,20/04/2020,0.0,0.0,0.0,1.24
571,ESUN HOLDINGS,0.9,0.0,1340000000.0,0.0,0.0,1.45,0.9,20/04/2020,0.0,0.0,0.0,0.61
578,ROSAN RES,0.037,0.0,38480000.0,0.0,0.0,0.09,0.037,20/04/2020,0.0,0.0,0.0,1.43
585,IMAGI INT'L,0.6,0.0,415150000.0,0.0,0.0,2.35,0.6,20/04/2020,-0.03,-4.76,0.0,2.92
"Suspended
587",HUA HAN HEALTH,0.53,0.0,3810000000.0,4.12,26.54,0.53,0.0,20/04/2020,0.0,0.0,0.0,0.0
"Suspended
591",C HIGHPRECISION,1.22,0.0,1260000000.0,0.0,0.0,1.22,0.0,20/04/2020,0.0,0.0,0.0,0.0
599,E. BON HOLDINGS,0.32,0.0,192190000.0,12.75,26.54,0.6,0.32,20/04/2020,0.0,0.0,0.0,0.87
600,CHINA INFRA INV,0.032,0.0,136630000.0,0.0,0.0,0.065,0.032,20/04/2020,-0.002,-5.88,0.0,1.03
602,JIAHUA STORES H,0.2,0.0,207500000.0,0.0,0.0,0.315,0.2,20/04/2020,0.0,0.0,0.0,0.57
608,HIGH FASHION,1.58,0.0,482870000.0,8.35,26.54,2.46,1.58,20/04/2020,0.0,0.0,0.0,0.56
609,TIANDE CHEMICAL,0.66,0.0,562280000.0,23.91,0.0,0.78,0.66,20/04/2020,0.0,0.0,0.0,0.18
629,YUE DA INTL,0.315,0.0,368110000.0,11.09,0.0,0.49,0.315,20/04/2020,0.0,0.0,0.0,0.56
643,CARRY WEALTH,0.165,0.0,134970000.0,0.0,0.0,0.51,0.165,20/04/2020,0.0,0.0,0.0,2.09
645,ARES ASIA,0.335,0.0,171910000.0,0.0,0.0,0.798,0.335,20/04/2020,0.0,0.0,0.0,1.38
674,CHINA TANGSHANG,0.152,0.0,163820000.0,0.0,0.0,0.215,0.152,20/04/2020,0.0,0.0,0.0,0.41
675,K & P INT'L,0.54,0.0,144180000.0,8.65,26.54,0.65,0.54,20/04/2020,0.0,0.0,0.0,0.2
676,PEGASUS INT'L,0.8,0.0,584520000.0,0.0,0.0,2.35,0.8,20/04/2020,0.0,0.0,0.0,1.94
684,ALLAN INT'L,1.26,0.0,422640000.0,15.04,26.54,1.78,1.26,20/04/2020,0.0,0.0,0.0,0.41
695,DONGWU CEMENT,1.44,0.0,794880000.0,10.86,0.0,1.75,1.44,20/04/2020,0.07,5.11,0.0,0.22
697,SHOUGANG INT'L,1.44,0.0,9970000000.0,17.29,26.54,2.075,1.44,20/04/2020,0.02,1.41,0.0,0.44
701,CNT GROUP,0.34,0.0,647250000.0,2.76,26.54,0.4,0.34,20/04/2020,0.0,0.0,0.0,0.18
712,COMTEC SOLAR,0.108,0.0,79180000.0,0.0,0.0,0.364,0.108,20/04/2020,0.002,1.89,0.0,2.37
"Suspended
723",RELIANCE GLO HL,0.024,0.0,218530000.0,8.28,0.0,0.024,0.0,20/04/2020,0.0,0.0,0.0,0.0
725,PERENNIAL INT'L,0.6,0.0,119370000.0,0.0,0.0,1.05,0.6,20/04/2020,0.0,0.0,0.0,0.75
726,DIT GROUP,0.125,0.0,1400000000.0,12.63,0.0,0.218,0.125,20/04/2020,0.006,5.04,0.0,0.74
727,CROWNICORP,0.199,0.0,682570000.0,180.91,0.0,0.445,0.199,20/04/2020,0.0,0.0,0.0,1.24
736,CHINA PPT INV,0.7,0.0,93500000.0,0.0,0.0,2.28,0.7,20/04/2020,0.0,0.0,0.0,2.26
745,CN CULTURE GP,0.01,0.0,98140000.0,0.0,0.0,0.025,0.01,20/04/2020,0.0,0.0,0.0,1.5
747,SHENYANG PUBLIC,0.153,0.0,92620000.0,0.0,0.0,0.3,0.153,20/04/2020,-0.011,-6.71,0.0,0.96
756,SUMMI,0.161,0.0,217000000.0,0.0,0.0,0.295,0.161,20/04/2020,0.0,0.0,0.0,0.83
765,PERFECTECH INTL,0.8,0.0,261529999.99999997,0.0,0.0,1.26,0.8,20/04/2020,0.0,0.0,0.0,0.57
770,SHANGHAI GROWTH,0.44,0.0,36430000.0,0.0,0.0,0.44,0.0,20/04/2020,0.0,0.0,0.0,0.0
776,IMPERIUM GP,2.0,0.0,574410000.0,0.0,0.0,4.0,2.0,20/04/2020,0.0,0.0,0.0,1.0
"Suspended
797",7ROAD,2.77,0.0,7250000000.0,0.0,0.0,2.77,0.0,20/04/2020,0.0,0.0,0.0,0.0
834,KANGDA FOOD,0.365,0.0,158020000.0,33.18,0.0,0.88,0.365,20/04/2020,0.0,0.0,0.0,1.41
844,GREATIME INTL,0.44,0.0,217500000.0,0.0,0.0,0.72,0.44,20/04/2020,0.0,0.0,0.0,0.64
"Suspended
846",MINGFA GROUP,1.89,0.0,11510000000.0,11.07,0.0,1.89,0.0,20/04/2020,0.0,0.0,0.0,0.0
"Suspended
850",LONG WELL INTL,0.118,0.0,1050000000.0,0.0,0.0,0.118,0.0,20/04/2020,0.0,0.0,0.0,0.0
854,WILLAS-ARRAY,1.95,0.0,166150000.0,0.0,26.54,3.8,1.95,20/04/2020,0.0,0.0,0.0,0.95
864,WING LEE PPT,0.445,0.0,171840000.0,0.0,0.0,0.82,0.445,20/04/2020,0.0,0.0,0.0,0.84
876,KAISA HEALTH,0.147,0.0,741190000.0,0.0,0.0,0.27,0.147,20/04/2020,0.0,0.0,0.0,0.84
894,MAN YUE TECH,0.3,0.0,142660000.0,4.52,0.0,0.73,0.3,20/04/2020,0.0,0.0,0.0,1.43
898,MULTIFIELD INTL,0.33,0.0,1370000000.0,2.6,26.54,0.445,0.33,20/04/2020,0.0,0.0,0.0,0.35
899,ASIA RESOURCES,0.032,0.0,243570000.0,0.0,0.0,0.128,0.032,20/04/2020,-0.002,-5.88,0.0,3.0
901,EAGLERIDE INV,0.056,0.0,100990000.0,0.0,0.0,0.15,0.056,20/04/2020,0.0,0.0,0.0,1.68
905,GLOBAL M CAP,0.071,0.0,49720000.0,0.0,0.0,0.186,0.071,20/04/2020,0.0,0.0,0.0,1.62
907,ELEGANCEOPTICAL,0.101,0.0,61260000.0,0.0,0.0,0.365,0.101,20/04/2020,0.0,0.0,0.0,2.61
913,UNITY INV HOLD,0.202,0.0,37610000.0,0.0,0.0,0.53,0.202,20/04/2020,0.0,0.0,0.0,1.62
"Suspended
918",STATE EN ASSETS,0.201,0.0,155850000.0,0.0,0.0,0.201,0.0,20/04/2020,0.0,0.0,0.0,0.0
923,IWS,0.039,0.0,188090000.0,0.0,0.0,0.106,0.039,20/04/2020,0.0,0.0,0.0,1.72
929,IPE GROUP,0.75,0.0,789190000.0,19.58,26.54,1.51,0.75,20/04/2020,0.0,0.0,0.0,1.01
"Suspended
933",BRIGHTOIL,1.5,0.0,15260000000.0,17.99,0.0,1.5,0.0,20/04/2020,0.0,0.0,0.0,0.0
936,EAGLE LEGEND,0.67,0.0,710200000.0,0.0,0.0,1.4,0.67,20/04/2020,0.0,0.0,0.0,1.09
"Suspended
967",SOUND GLOBAL,2.98,0.0,4480000000.0,0.0,0.0,2.98,0.0,20/04/2020,0.0,0.0,0.0,0.0
969,HUA LIEN INT'L,0.06,0.0,131470000.0,0.0,0.0,0.105,0.06,20/04/2020,0.0,0.0,0.0,0.75
974,SKL,0.9,0.0,261410000.00000003,0.0,0.0,1.8,0.9,20/04/2020,0.0,0.0,0.0,1.0
979,GREEN ENERGY GP,0.275,0.0,312480000.0,0.0,0.0,0.485,0.275,20/04/2020,-0.005,-1.79,0.0,0.76
1002,V.S. INT'L,0.106,0.0,244590000.0,0.0,0.0,0.275,0.106,20/04/2020,-0.019,-15.2,0.0,1.59
1004,C SMARTERENERGY,0.126,0.0,1180000000.0,0.0,0.0,0.7,0.126,20/04/2020,0.0,0.0,0.0,4.56
1005,MATRIX HOLDINGS,3.38,0.0,2550000000.0,17.87,26.54,3.78,3.38,20/04/2020,-0.02,-0.59,0.0,0.12
"Suspended
1019",CONVOY,0.167,0.0,2490000000.0,0.0,0.0,0.167,0.0,20/04/2020,0.0,0.0,0.0,0.0
1022,FEIYU,0.155,0.0,239770000.0,0.0,0.0,0.345,0.155,20/04/2020,0.0,0.0,0.0,1.23
1025,KNT HOLDINGS,0.255,0.0,132600000.0,8.92,26.54,5.28,0.255,20/04/2020,0.0,0.0,0.0,19.71
1026,UNIVERSAL TECH,0.135,0.0,744220000.0,0.0,0.0,0.244,0.135,20/04/2020,0.0,0.0,0.0,0.81
1028,C.BANNER,0.127,0.0,263769999.99999997,0.0,0.0,0.47,0.127,20/04/2020,0.001,0.79,0.0,2.7
1058,GUANGDONG TANN,0.31,0.0,166780000.0,0.0,0.0,0.76,0.31,20/04/2020,0.0,0.0,0.0,1.45
1064,ZHONG HUA INT'L,0.18,0.0,109010000.0,0.0,0.0,0.305,0.18,20/04/2020,0.005,2.86,0.0,0.69
1069,BOZZA DEVELOP,0.01,0.0,110240000.0,0.0,0.0,0.073,0.01,20/04/2020,0.0,0.0,0.0,6.3
1080,SHENGLI PIPE,0.063,0.0,206280000.0,0.0,0.0,0.138,0.063,20/04/2020,0.0,0.0,0.0,1.19
1082,HK EDU INTL,0.71,0.0,388770000.0,0.0,0.0,1.1,0.71,20/04/2020,0.0,0.0,0.0,0.55
1090,DA MING INT'L,1.19,0.0,1480000000.0,7.49,26.54,2.1,1.19,20/04/2020,0.0,0.0,0.0,0.76
"Suspended
1106",MING LAM HLDGS,0.01,0.0,148880000.0,0.0,0.0,0.01,0.0,20/04/2020,0.0,0.0,0.0,0.0
1116,MAYER HOLDINGS,0.22,0.0,474760000.0,104.76,0.0,0.27,0.22,20/04/2020,0.0,0.0,0.0,0.23
1120,ARTS OPTICAL,1.04,0.0,401710000.0,0.0,0.0,2.12,1.04,20/04/2020,0.0,0.0,0.0,1.04
1124,COASTAL GL,0.092,0.0,381430000.0,2.9,0.0,0.25,0.092,20/04/2020,0.01,12.2,0.0,1.72
1134,KELFRED,0.82,0.0,410000000.0,42.27,26.54,1.32,0.82,20/04/2020,0.04,5.13,0.0,0.61
"Suspended
1139",VICTORY GROUP,0.238,0.0,204470000.0,0.0,0.0,0.238,0.0,20/04/2020,0.0,0.0,0.0,0.0
1145,COURAGE INV,0.16,0.0,87810000.0,69.57,0.0,0.44,0.16,20/04/2020,0.0,0.0,0.0,1.75
1146,CH OUTFITTERS,0.15,0.0,516809999.99999994,23.44,0.0,0.295,0.15,20/04/2020,0.0,0.0,0.0,0.97
"Suspended
1155",CENTRON TELECOM,0.29,0.0,244020000.0,1.71,0.0,0.29,0.0,20/04/2020,0.0,0.0,0.0,0.0
"Suspended
1190",BOLINA,0.088,0.0,112430000.0,0.0,0.0,0.088,0.0,20/04/2020,0.0,0.0,0.0,0.0
1210,CHRISTINE,0.17,0.0,171730000.0,0.0,0.0,0.75,0.17,20/04/2020,0.0,0.0,0.0,3.41
1213,MOBICON GROUP,0.65,0.0,130000000.0,0.0,26.54,1.32,0.65,20/04/2020,0.0,0.0,0.0,1.03
1215,KAI YUAN HLDGS,0.046,0.0,587820000.0,0.0,0.0,0.057,0.046,20/04/2020,0.0,0.0,0.0,0.24
"Suspended
1219",TENWOW INT'L,0.38,0.0,838260000.0,0.0,0.0,0.38,0.0,20/04/2020,0.0,0.0,0.0,0.0
"Suspended
1220",ZHIDAO INT'L,0.082,0.0,162360000.0,45.56,0.0,0.082,0.0,20/04/2020,0.0,0.0,0.0,0.0
1221,SINO HOTELS,2.6,0.0,2960000000.0,14.58,26.54,3.38,2.6,20/04/2020,0.0,0.0,0.0,0.3
"Suspended
1225",LERADO FIN,0.127,0.0,292500000.0,0.0,0.0,0.127,0.0,20/04/2020,0.0,0.0,0.0,0.0
"Suspended
1228",SUPERB SUMMIT,1.46,0.0,11950000000.0,0.0,0.0,1.46,0.0,20/04/2020,0.0,0.0,0.0,0.0
1229,NAN NAN RES,0.134,0.0,102560000.0,3.55,0.0,0.245,0.134,20/04/2020,-0.006,-4.29,0.0,0.83
1237,CH ENV TECH&BIO,0.086,0.0,63740000.0,0.0,0.0,0.4,0.086,20/04/2020,0.0,0.0,0.0,3.65
1239,TEAMWAY INTL GP,0.048,0.0,66459999.99999999,0.0,0.0,0.17,0.048,20/04/2020,0.0,0.0,0.0,2.54
1285,JIASHILI GP,1.54,0.0,639100000.0,5.34,26.54,1.92,1.54,20/04/2020,0.0,0.0,0.0,0.25
1292,CMA LOGISTICS,1.82,0.0,100100000.0,0.0,0.0,3.3,1.82,20/04/2020,0.0,0.0,0.0,0.81
1303,HUILI RES,0.255,0.0,413100000.0,0.0,0.0,0.54,0.255,20/04/2020,-0.005,-1.92,0.0,1.12
1305,WAI CHI HOLD,0.45,0.0,97570000.0,2.63,0.0,1.2,0.45,20/04/2020,0.02,4.65,0.0,1.67
"Suspended
1315",VISION FAME,0.165,0.0,990000000.0,0.0,0.0,0.165,0.0,20/04/2020,0.0,0.0,0.0,0.0
"Suspended
1318",GREENS HOLDINGS,0.63,0.0,784350000.0,0.0,0.0,0.63,0.0,20/04/2020,0.0,0.0,0.0,0.0
"Suspended
1322",CW GROUP HOLD,0.231,0.0,166080000.0,0.67,26.54,0.231,0.0,20/04/2020,0.0,0.0,0.0,0.0
1327,LUXXU GROUP,0.165,0.0,57020000.0,0.0,0.0,0.42,0.165,20/04/2020,-0.001,-0.6,0.0,1.55
1329,CAPITAL GRAND,1.0,0.0,961530000.0,0.0,0.0,1.6,1.0,20/04/2020,0.0,0.0,0.0,0.6
1335,SHEEN TAI,0.083,0.0,202030000.0,0.0,0.0,0.32,0.083,20/04/2020,0.0,0.0,0.0,2.86
1341,HAO TIAN INTL,0.246,0.0,1080000000.0,0.0,0.0,0.38,0.246,20/04/2020,0.0,0.0,0.0,0.54
"Suspended
1353",NUOQI,1.0,0.0,160790000.0,0.0,0.0,1.0,0.0,20/04/2020,0.0,0.0,0.0,0.0
1355,LEGEND STRAT,0.29,0.0,130020000.00000001,0.0,0.0,0.73,0.29,20/04/2020,0.0,0.0,0.0,1.52
1362,SIS MOBILE,0.95,0.0,266000000.0,0.0,0.0,1.32,0.95,20/04/2020,0.0,0.0,0.0,0.39
"Suspended
1363",CTEG,0.34,0.0,2140000000.0000002,3.13,26.54,0.34,0.0,20/04/2020,0.0,0.0,0.0,0.0
"Suspended
1369",WUZHOU INT'L,0.04,0.0,199610000.0,0.0,0.0,0.04,0.0,20/04/2020,0.0,0.0,0.0,0.0
1386,VESTATE GROUP,0.77,0.0,551460000.0,0.0,0.0,1.06,0.77,20/04/2020,-0.01,-1.28,0.0,0.38
1389,MAJOR HLDGS,0.033,0.0,109750000.0,0.0,0.0,0.119,0.033,20/04/2020,0.0,0.0,0.0,2.61
1399,SCUD GROUP,0.265,0.0,288850000.0,5.04,0.0,0.455,0.265,20/04/2020,0.0,0.0,0.0,0.72
1402,I-CONTROL,0.27,0.0,270000000.0,11.49,26.54,0.43,0.27,20/04/2020,0.0,0.0,0.0,0.59
1417,RIVERINE CHINA,1.26,0.0,510300000.0,25.77,26.54,3.15,1.26,20/04/2020,-0.04,-3.08,0.0,1.5
1419,HUMAN HEALTH,0.81,0.0,307430000.0,11.3,26.54,1.88,0.81,20/04/2020,0.0,0.0,0.0,1.32
1447,SFK,0.76,0.0,304000000.0,0.0,26.54,2.7,0.76,20/04/2020,0.0,0.0,0.0,2.55
1451,MS GROUP HLDGS,0.485,0.0,97000000.0,7.69,0.0,0.87,0.485,20/04/2020,0.0,0.0,0.0,0.79
1459,JUJIANG CONS,0.99,0.0,132020000.00000001,3.6,26.54,1.3,0.99,20/04/2020,0.0,0.0,0.0,0.31
"Suspended
1460",ICO GROUP,0.0,0.0,398420000.0,3.46,0.0,0.0,0.0,18/04/2020,0.0,0.0,0.0,0.0
"Suspended
1462",GOLD-FIN HLDG,0.072,0.0,290720000.0,1.81,0.0,0.072,0.0,20/04/2020,0.0,0.0,0.0,0.0
1476,HENGTOU SEC,2.8,0.0,1260000000.0,10.22,0.0,4.2,2.8,20/04/2020,0.0,0.0,0.0,0.5
1483,U BANQUET GP,1.47,0.0,1030000000.0,0.0,0.0,2.3,1.47,20/04/2020,0.0,0.0,0.0,0.56
1486,C CHENG HLDGS,1.35,0.0,389150000.0,0.0,0.0,2.6,1.35,20/04/2020,0.0,0.0,0.0,0.93
1488,BEST FOOD HLDG,0.93,0.0,1460000000.0,0.0,0.0,1.2,0.93,20/04/2020,0.0,0.0,0.0,0.29
1492,ZHONGDI DAIRY,0.35,0.0,760920000.0,6.65,0.0,0.55,0.35,20/04/2020,0.0,0.0,0.0,0.57
1496,AP RENTALS,0.129,0.0,111450000.0,0.0,0.0,0.35,0.129,20/04/2020,0.0,0.0,0.0,1.71
4616,BCQ 17USDPREF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20/04/2020,0.0,0.0,0.0,0.0
"Suspended
1509",HARMONICARE,2.04,0.0,1540000000.0,45.64,0.0,2.04,0.0,20/04/2020,0.0,0.0,0.0,0.0
1532,CHINA PARTYTIME,0.129,0.0,115800000.0,0.0,0.0,0.29,0.129,20/04/2020,0.0,0.0,0.0,1.25
1539,SYNERGY GROUP,0.24,0.0,132000000.0,2.96,0.0,1.02,0.24,20/04/2020,0.0,0.0,0.0,3.25
1540,LEFTFIELD PRINT,0.46,0.0,233170000.0,7.97,26.54,0.86,0.46,20/04/2020,0.0,0.0,0.0,0.87
1543,JOIN-SHARE,1.42,0.0,787190000.0,15.17,26.54,1.99,1.42,20/04/2020,-0.08,-5.33,0.0,0.4
1549,EVER HARVEST GP,0.073,0.0,102200000.0,66.36,0.0,0.18,0.073,20/04/2020,0.0,0.0,0.0,1.47
"Suspended
1555",MIE HOLDINGS,0.065,0.0,212510000.0,0.0,0.0,0.065,0.0,20/04/2020,0.0,0.0,0.0,0.0
1557,K.H. GP HLDGS,0.98,0.0,392000000.0,0.0,0.0,1.75,0.98,20/04/2020,0.0,0.0,0.0,0.79
1559,KWAN ON HLDGS,0.2,0.0,316800000.0,9.05,0.0,0.72,0.2,20/04/2020,0.0,0.0,0.0,2.6
1570,WEIYE HOLDINGS,4.18,0.0,819830000.0,0.0,0.0,6.88,4.18,20/04/2020,0.0,0.0,0.0,0.65
"Suspended
1573",SOUTHERN ENERGY,0.68,0.0,488240000.0,2.03,0.0,0.68,0.0,20/04/2020,0.0,0.0,0.0,0.0
1576,QILU EXPRESSWAY,1.67,0.0,1830000000.0,5.92,26.54,1.94,1.67,20/04/2020,0.02,1.21,0.0,0.16
1577,HUIXIN CREDIT,1.3,0.0,234000000.0,12.6,26.54,1.64,1.3,20/04/2020,0.0,0.0,0.0,0.26
1578,BANK OF TIANJIN,3.28,0.0,5780000000.0,3.98,26.54,5.22,3.28,20/04/2020,0.0,0.0,0.0,0.59
1583,QINQIN FOODS,2.3,0.0,1550000000.0,16.75,0.0,2.69,2.3,20/04/2020,0.0,0.0,0.0,0.17
1586,CHINA LEON,1.27,0.0,508000000.0,11.35,26.54,1.42,1.27,20/04/2020,0.0,0.0,0.0,0.12
1587,SHINEROAD INTL,0.46,0.0,312800000.0,9.54,0.0,0.55,0.46,20/04/2020,0.0,0.0,0.0,0.2
1617,NANFANG COMM,2.61,0.0,2920000000.0,79.09,26.54,4.96,2.61,20/04/2020,-0.08,-2.97,0.0,0.9
"Suspended
1619",TIANHE CHEM,1.17,0.0,29010000000.0,0.0,0.0,1.17,0.0,20/04/2020,0.0,0.0,0.0,0.0
1620,CTEH,0.213,0.0,255600000.0,23.67,26.54,0.28,0.213,20/04/2020,0.0,0.0,0.0,0.31
1626,JIA YAO HLDGS,1.3,0.0,390000000.0,84.42,0.0,2.2,1.3,20/04/2020,0.0,0.0,0.0,0.69
1631,REF HOLDINGS,0.53,0.0,135680000.0,4.05,0.0,0.93,0.53,20/04/2020,0.0,0.0,0.0,0.75
1633,SHEUNG YUE GP,0.214,0.0,146530000.0,0.0,0.0,0.395,0.214,20/04/2020,0.0,0.0,0.0,0.85
"Suspended
1649",IMEEI,1.19,0.0,977640000.0,4.14,26.54,1.19,0.0,20/04/2020,0.0,0.0,0.0,0.0
1651,TSUGAMI CHINA,6.3,0.0,2400000000.0,5.76,26.54,8.74,6.3,20/04/2020,0.0,0.0,0.0,0.39
1653,MOS HOUSE,0.041,0.0,82000000.0,12.06,0.0,0.143,0.041,20/04/2020,0.0,0.0,0.0,2.49
1656,ISDN HOLDINGS,0.87,0.0,373720000.0,9.27,26.54,1.35,0.87,20/04/2020,0.0,0.0,0.0,0.55
"Suspended
1659",HAITIAN ENERGY,0.135,0.0,1230000000.0,37.5,0.0,0.135,0.0,20/04/2020,0.0,0.0,0.0,0.0
1690,LAP KEI ENGRG,0.063,0.0,83790000.0,0.0,0.0,0.209,0.063,20/04/2020,0.0,0.0,0.0,2.32
"Suspended
1698",BOSHIWA INT'L,1.68,0.0,3480000000.0,150.0,0.0,1.68,0.0,20/04/2020,0.0,0.0,0.0,0.0
1702,DONGGUANG CHEM,2.14,0.0,1320000000.0,7.52,26.54,2.49,2.14,20/04/2020,0.0,0.0,0.0,0.16
1706,SHUANG YUN HLDG,0.086,0.0,86000000.0,2.87,0.0,0.28,0.086,20/04/2020,0.002,2.38,0.0,2.26
1712,DRAGON MINING,2.0,0.0,277680000.0,8.56,0.0,2.7,2.0,20/04/2020,0.0,0.0,0.0,0.35
1719,CIL GROUP,0.67,0.0,1150000000.0,38.07,0.0,1.1,0.67,20/04/2020,-0.02,-2.9,0.0,0.64
1720,PUTIAN COMM,1.5,0.0,1650000000.0,22.62,0.0,2.52,1.5,20/04/2020,0.0,0.0,0.0,0.68
1730,LHN,0.54,0.0,217320000.0,4.64,26.54,0.94,0.54,20/04/2020,0.0,0.0,0.0,0.74
1732,XIANGXING INT,0.189,0.0,189000000.0,14.88,0.0,0.395,0.189,20/04/2020,-0.001,-0.53,0.0,1.09
1736,PARENTING NET,0.185,0.0,189740000.0,0.0,0.0,0.31,0.185,20/04/2020,0.005,2.78,0.0,0.68
1741,RI YING HLDGS,1.6,0.0,1280000000.0,0.0,0.0,3.6,1.6,20/04/2020,0.0,0.0,0.0,1.25
1748,XIN YUAN ENT,1.07,0.0,428000000.0,9.15,0.0,1.84,1.07,20/04/2020,0.0,0.0,0.0,0.72
1757,AFFLUENT FDN,0.184,0.0,220800000.0,0.0,0.0,0.249,0.184,20/04/2020,0.0,0.0,0.0,0.35
1760,INTRON TECH,2.28,0.0,2360000000.0,18.25,26.54,3.69,2.28,20/04/2020,0.0,0.0,0.0,0.62
1767,TS WONDERS,0.315,0.0,315000000.0,19.94,0.0,0.74,0.315,20/04/2020,0.0,0.0,0.0,1.35
1771,SUNFONDA GP,0.93,0.0,558000000.0,4.24,26.54,1.34,0.93,20/04/2020,-0.03,-3.13,0.0,0.44
1783,GOLDEN PONDER,0.11,0.0,88000000.0,4.72,0.0,0.33,0.11,20/04/2020,0.0,0.0,0.0,2.0
1790,TIL ENVIRO,0.45,0.0,450000000.0,4.18,0.0,0.77,0.45,20/04/2020,0.0,0.0,0.0,0.71
"Suspended
1792",CMON,0.074,0.0,133639999.99999999,8.6,0.0,0.074,0.0,20/04/2020,0.0,0.0,0.0,0.0
1796,YIELD GO HLDGS,0.405,0.0,194400000.0,4.39,26.54,1.14,0.405,20/04/2020,-0.005,-1.22,0.0,1.81
1799,XINTE ENERGY,5.8,0.0,1810000000.0,15.43,26.54,7.79,5.8,20/04/2020,0.0,0.0,0.0,0.34
4335,INTEL-T,0.0,0.0,1164020000000.0,0.0,0.0,250.0,0.0,20/04/2020,0.0,0.0,0.0,0.0
1820,PM PACKAGING,4.59,0.0,1370000000.0,16.53,26.54,4.824,4.59,20/04/2020,0.0,0.0,0.0,0.05
1823,HUAYUEXPRESSWAY,0.78,0.0,321830000.0,6.38,0.0,1.12,0.78,20/04/2020,0.0,0.0,0.0,0.44
1831,SHIFANG HLDG,0.115,0.0,87120000.0,0.0,0.0,0.54,0.115,20/04/2020,0.0,0.0,0.0,3.7
1832,SAI LEISURE,1.04,0.0,374400000.0,4.32,26.54,4.46,1.04,20/04/2020,-0.01,-0.95,0.0,3.29
1835,REALWAY CAPITAL,4.95,0.0,189780000.0,73.55,0.0,5.5,4.95,20/04/2020,0.0,0.0,0.0,0.11
1838,CHINAPROPERTIES,0.48,0.0,868350000.0,4.47,0.0,1.19,0.48,20/04/2020,0.0,0.0,0.0,1.48
1841,A.PLUS GROUP,0.385,0.0,154000000.0,5.56,26.54,0.828,0.385,20/04/2020,0.0,0.0,0.0,1.15
1850,WINDMILL GP,0.275,0.0,220000000.0,11.55,0.0,0.45,0.275,20/04/2020,0.0,0.0,0.0,0.64
1851,GINGKO EDU,1.92,0.0,960000000.0,27.0,0.0,2.3,1.92,20/04/2020,0.11,6.08,0.0,0.2
1856,ERNEST BOREL,1.66,0.0,576740000.0,0.0,0.0,2.09,1.66,20/04/2020,0.0,0.0,0.0,0.26
